listing_id,city,district,listing_name,property_type,listing_type,bedrooms,baths,guests,adr_usd,occupancy,ttm_revenue,avg_stay,rating,reviews,registered,source
798352935717868771,Ho Chi Minh City,Binh Thanh District,3br Apt in Landmark2; in Vinhomes Central park,villa,Entire rental unit,3,2.0,6,103.4,0.123,4357.0,11.3,5.0,5,False,sourced-airroi
960361791073004410,Ho Chi Minh City,Thủ Đức,Cozy 3brs; fully furnished; LM view in Thao Dien,apartment,Entire rental unit,3,2.0,6,47.4,0.326,4355.0,11.5,4.77,43,False,sourced-airroi
1481982967700423842,Ho Chi Minh City,,1br-City view Vinhome Landmark4(37F),villa,Entire rental unit,1,1.0,2,43.1,0.282,4313.0,5.7,4.67,6,False,sourced-airroi
1472475203219391436,Da Nang,,K368 - 203 - OceanSight - 1 bedroom - Pool,apartment,Entire rental unit,1,1.0,2,22.9,0.499,4310.0,10.1,5.0,23,False,sourced-airroi
1556187895484884653,Da Nang,,125HNH Homestay,villa,Entire home,3,3.0,7,45.6,0.257,4301.0,3.5,4.91,11,False,sourced-airroi
47985066,Da Lat,Phường 6,Dark night in Dalat center,apartment,Entire serviced apartment,1,1.0,2,21.0,0.515,4294.0,2.8,4.72,182,False,sourced-airroi
1104578967934881160,Da Nang,Ngũ Hành Sơn District,AT38 B3-04  R4.2 -OceanSight Top floor; Big window,apartment,Entire rental unit,1,1.0,2,20.3,0.795,4293.0,11.4,4.67,21,False,sourced-airroi
762699763455646911,Da Lat,Phường 3,Tourist apartment in the heart of the city,apartment,Entire rental unit,4,3.0,12,61.9,0.289,4281.0,3.1,5.0,6,False,sourced-airroi
1479747483436515152,Da Nang,,Hi Sky House/Mỹ Khê Beach/거실 에어컨/ PickUp Airport,villa,Entire home,4,4.0,8,79.9,0.137,4273.0,2.9,4.55,11,False,sourced-airroi
1188425126112179231,Da Lat,Phường 3,4. Private house in the center,villa,Entire home,3,3.0,6,82.1,0.134,4263.0,3.7,4.63,19,False,sourced-airroi
42976493,Ho Chi Minh City,Thủ Đức,Glenwood Apartment 1br full furnished; pool; gym,apartment,Entire rental unit,1,1.0,2,36.0,0.393,4258.0,8.8,4.47,15,False,sourced-airroi
1439620519430979652,Da Lat,,A cozy and modern; 3 bedrooms,villa,Entire home,3,3.0,6,44.5,0.321,4178.0,4.7,5.0,11,False,sourced-airroi
585734059469776572,Da Lat,Phường 3,Modern and stylish single room - HYGGE DA LAT,apartment,Room in boutique hotel,1,1.0,2,27.9,0.408,4132.0,2.5,4.93,42,False,sourced-airroi
1349173486221843521,Da Lat,,warm home for a group of 4-6 people,villa,Entire home,3,3.0,6,50.2,0.71,4099.0,38.0,5.0,5,False,sourced-airroi
41181394,Da Nang,Cẩm Lệ District,LAGON DaNang 1/2BRs/citycentre/kitchen/balcony,apartment,Entire serviced apartment,2,2.0,4,28.1,0.681,4078.0,9.5,4.85,47,False,sourced-airroi
31275729,Da Nang,Hải Châu District,Urihouse/Apt 1BR /5'drive Mykhe/ HanRiver walkable,villa,Entire rental unit,1,1.0,2,28.3,0.416,4066.0,3.5,5.0,11,False,sourced-airroi
1099558448879802066,Ho Chi Minh City,District 7,Van Gogh Studio | Scenic Pool · City View · D7,apartment,Entire rental unit,1,1.0,2,30.6,0.378,4063.0,6.2,4.84,44,False,sourced-airroi
1151375889583275624,Ho Chi Minh City,Binh Thanh District,3BR - Landmark 4 - Vinhomes Central Park,villa,Entire rental unit,3,2.0,6,77.9,0.145,4036.0,3.8,0.0,1,False,sourced-airroi
652753899042490218,Ho Chi Minh City,Binh Thanh District,Promotion Vinhomes Apartment 1 Bedroom w City View,villa,Entire condo,1,1.0,2,48.6,0.241,4028.0,5.2,4.9,72,False,sourced-airroi
1303501593629398682,Da Lat,,Home Garden Chill Dalat,villa,Entire home,3,2.0,8,96.5,0.132,4028.0,2.6,0.0,2,False,sourced-airroi
1486753509934838394,Ho Chi Minh City,,Landmark 1 •nice view •Walk to Lm 81 •2Tv Netflix,apartment,Entire rental unit,2,1.0,4,57.5,0.189,4000.0,3.3,4.77,35,False,sourced-airroi
1186590538937649911,Da Nang,Sơn Trà District,Kim's House 3-Bedroom Apartment Near Danang Beach,villa,Private room in home,3,2.0,6,62.0,0.308,3981.0,3.6,4.86,49,False,sourced-airroi
912765915659475823,Da Nang,Thanh Khê District,Glorious Apt with balcony near Dragon Bridge,apartment,Entire rental unit,1,1.0,2,32.7,0.323,3959.0,1.4,4.81,78,False,sourced-airroi
1456942566722214235,Ho Chi Minh City,,1br-(Best City View)Vinhome Landmark Plus(44F),villa,Entire condo,1,1.0,2,45.5,0.246,3952.0,5.4,4.86,28,False,sourced-airroi
1349358411512496627,Da Nang,,Monarchy 3BR 2WC| Self Check-in| By Charm Homestay,villa,Entire condo,3,2.0,7,88.8,0.145,3945.0,10.6,5.0,4,False,sourced-airroi
1397630838769587146,Ho Chi Minh City,,Ecogreen Saigon 2brs 1wc NALI HOME 2,villa,Entire rental unit,2,1.0,4,53.3,0.191,3934.0,4.1,4.88,8,False,sourced-airroi
1518031857797866635,Ho Chi Minh City,,Studio Near Ben Thanh: Minimal Apt by D Haus,apartment,Entire rental unit,1,1.0,2,33.1,0.318,3930.0,3.4,4.76,33,False,sourced-airroi
46745955,Da Lat,Phường 6,BY.Stay Dalat. Luxury Apartment,apartment,Entire serviced apartment,2,2.0,4,79.5,0.162,3928.0,4.7,4.94,16,False,sourced-airroi
37601922,Da Nang,Ngũ Hành Sơn District,3-BR House on Tourist Street & My Khe Beach,villa,Entire rental unit,3,2.0,6,62.2,0.164,3926.0,15.0,4.42,19,False,sourced-airroi
32873688,Da Nang,Ngũ Hành Sơn District,Woody House-Spacious Studio-AnThuong4-My An beach,villa,Entire rental unit,0,1.0,2,40.1,0.443,3889.0,11.1,4.85,61,False,sourced-airroi
1490419220594516564,Da Lat,,Casa Lapin B - Full Floor Rabbit House,villa,Entire home,3,3.0,7,76.6,0.137,3874.0,2.6,0.0,2,False,sourced-airroi
54075982,Ho Chi Minh City,Thủ Đức,Stay Studio S6-Fully Furnished @central D2,apartment,Private room in serviced apartment,1,1.0,2,28.1,0.447,3872.0,10.4,4.65,20,False,sourced-airroi
1279518630913718267,Ho Chi Minh City,,The sunset is the most beautiful,apartment,Entire rental unit,2,1.0,4,46.8,0.256,3847.0,6.0,4.3,10,False,sourced-airroi
1378052093823987002,Da Lat,,2 Bedrooms Apartment in Dalat Center - 9Trip Stay,apartment,Entire rental unit,2,1.0,4,74.0,0.14,3821.0,3.4,5.0,10,False,sourced-airroi
30326178,Ho Chi Minh City,District 4,MUJO- Deluxe condo @District1 #BenThanh,apartment,Entire rental unit,2,1.0,4,53.6,0.256,3807.0,6.0,4.83,132,False,sourced-airroi
1404291458825960303,Da Lat,,Da Lat Central Boutique Home,villa,Entire home,3,2.0,8,84.1,0.126,3797.0,6.4,0.0,2,False,sourced-airroi
1303424837783963641,Da Nang,Sơn Trà District,Avalon 2.4- OceanSight - New interior; central,apartment,Entire rental unit,1,1.0,2,17.0,0.833,3776.0,5.0,4.95,59,False,sourced-airroi
37438854,Da Lat,Phường 6,STUDIO 2 STREET CORNER,apartment,Private room in rental unit,1,1.0,2,18.7,0.553,3769.0,3.1,4.72,207,False,sourced-airroi
1557227284556803413,Da Nang,,Sunrise: 5' walk to Han River Bridge and near the beach,villa,Entire home,4,4.0,8,73.8,0.2,3765.0,5.4,5.0,9,False,sourced-airroi
1437404998260656679,Da Lat,,The Fairy House. Dalat,villa,Entire home,2,1.0,4,78.6,0.135,3744.0,2.3,0.0,1,False,sourced-airroi
1404831579684087012,Ho Chi Minh City,,Cactus – Private airy room with green view,villa,Entire guesthouse,1,1.0,2,60.7,0.24,3743.0,9.3,4.33,3,False,sourced-airroi
1462036264506511968,Ho Chi Minh City,,Large living room- 3BRs apt- Eco Green- Pool & Gym,apartment,Entire rental unit,3,2.0,6,68.2,0.161,3734.0,7.6,4.6,5,False,sourced-airroi
1457886574849193758,Ho Chi Minh City,,2-bedroom apartment in Landmark3 building. Vinhomes,villa,Entire rental unit,2,1.0,4,49.9,0.227,3727.0,6.9,4.5,4,False,sourced-airroi
1159376852109708812,Da Nang,Sơn Trà District,Floriane 5.3 - OceanSight - Cozy & Quiet Area,apartment,Entire rental unit,1,1.0,2,14.8,0.786,3689.0,9.8,4.97,30,False,sourced-airroi
1185407868335028674,Ho Chi Minh City,District 7,Block A 3 Beds Apartment Starthill,apartment,Entire rental unit,3,2.0,6,76.4,0.137,3669.0,3.1,5.0,4,False,sourced-airroi
1542466983543800828,Da Lat,,2 bedrooms apartment at city center - Myky,apartment,Entire rental unit,2,1.0,6,44.2,0.241,3668.0,2.4,4.9,10,False,sourced-airroi
1504121638170521914,Da Nang,,Êm Stay – Central Cozy Apt 03- 6mins Dragon Bridge,villa,Private room in home,1,1.0,2,17.5,0.518,3628.0,3.6,4.88,17,False,sourced-airroi
1027207938921186893,Da Nang,Sơn Trà District,Riverside | Comfy Apartment in Da Nang,apartment,Entire rental unit,1,1.0,2,26.2,0.472,3618.0,13.6,5.0,8,False,sourced-airroi
963385008887306318,Da Lat,Phường 2,TTR Moonstone Hotel - Deluxe Two Bedroom,apartment,Room in hotel,2,2.0,4,46.1,0.236,3595.0,2.4,4.25,4,False,sourced-airroi
769924573381272166,Ho Chi Minh City,District 7,Balcony Studio:5' to SECC/FV/Sky Garden/KoreanTown,apartment,Entire rental unit,1,1.0,2,47.3,0.224,3592.0,2.8,4.94,79,False,sourced-airroi
1275690472068530756,Da Nang,,Mordern Red  Apartment Near by Han River; Beach,apartment,Entire rental unit,1,1.0,2,32.2,0.29,3579.0,13.3,5.0,3,False,sourced-airroi
1287428570314086186,Ho Chi Minh City,,3BR apt in Thao Dien; bathtub; free jacuzzi,apartment,Entire rental unit,3,2.0,6,47.7,0.208,3571.0,2.5,4.83,12,False,sourced-airroi
1214849455980826868,Ho Chi Minh City,,Scenic Valley 2- 3BR View to SECC Exhibition,apartment,Entire rental unit,3,2.0,6,75.1,0.129,3568.0,5.9,4.89,9,False,sourced-airroi
43505393,Ho Chi Minh City,Binh Thanh District,Vinhome Central Park Landmark Plus 1 Bedroom,villa,Entire rental unit,1,1.0,2,49.7,0.2,3560.0,6.6,4.93,95,False,sourced-airroi
588947128689658739,Da Nang,Sơn Trà District,Stylish & spacious studio in heart of Da Nang.,apartment,Entire serviced apartment,1,1.0,2,21.7,0.588,3558.0,9.1,4.96,97,False,sourced-airroi
1169602130110537937,Da Nang,Hải Châu District,Sunjazz 2. A cozy and fully equipped room,villa,Private room in home,1,1.0,2,19.8,0.639,3548.0,6.8,4.79,39,False,sourced-airroi
1243977598993622008,Ho Chi Minh City,District 1,MUJO - Heart of D1 #Netflix #Central,apartment,Entire rental unit,1,1.0,2,49.9,0.213,3541.0,4.4,4.92,24,False,sourced-airroi
1510932663644326077,Da Nang,,Urbano-Luxurious 2BR/Balcony+Kitchen near Beaches,apartment,Entire rental unit,2,1.0,4,41.5,0.281,3538.0,6.1,0.0,1,False,sourced-airroi
1420381847086370964,Ho Chi Minh City,,1br-City view Vinhome Landmark Plus(11F),villa,Entire condo,1,1.0,2,43.2,0.216,3517.0,3.3,4.73,11,False,sourced-airroi
1417753295961453736,Ho Chi Minh City,,The Painted River Apartment,apartment,Entire condo,3,2.0,6,51.1,0.184,3475.0,3.1,4.75,4,False,sourced-airroi
623768290088645670,Ho Chi Minh City,District 7,Charming hotel apartment in Phu My Hung,apartment,Room in boutique hotel,1,1.0,2,38.2,0.263,3472.0,4.1,4.81,16,False,sourced-airroi
1485602602985159225,Ho Chi Minh City,,3 bedroom in Sky Garden 3,apartment,Entire rental unit,3,2.0,6,56.6,0.171,3460.0,3.8,0.0,1,False,sourced-airroi
953238632512343829,Da Lat,Phường 1,Aprt 1994 w 2Brs at Dalat Center,apartment,Entire rental unit,2,2.0,4,85.6,0.121,3459.0,3.9,4.58,24,False,sourced-airroi
729532733266356131,Da Nang,Sơn Trà District,Direct Oceanfront APT | Sea View | Pool/Gym,apartment,Entire condo,2,1.0,4,81.7,0.12,3432.0,37.0,4.67,6,False,sourced-airroi
40834007,Da Nang,Hải Châu District,Sunny walk-up apartment near the city center.,villa,Entire home,1,1.0,2,55.1,0.244,3427.0,7.0,5.0,10,False,sourced-airroi
1177768070789388230,Da Nang,Sơn Trà District,BalizaHome_A Cozy Separated One Bedroom apartment2,villa,Entire rental unit,1,1.0,2,18.3,0.932,3419.0,10.6,4.92,26,False,sourced-airroi
841688126745278510,Da Lat,Phường 1,Le Ciment 301 - Large 1-bedroom apartment,apartment,Entire rental unit,1,1.0,2,40.6,0.241,3415.0,4.0,4.69,13,False,sourced-airroi
919131615343756453,Da Lat,Phường 4,Homestay in the heart of Da Lat - Amelia,villa,Entire home,3,3.0,6,80.9,0.115,3409.0,4.2,4.79,33,False,sourced-airroi
22765849,Da Lat,Phường 3,Farm'ily - farmstay in Dalat city; mountain view,apartment,Farm stay,2,1.0,4,28.1,0.331,3403.0,2.6,4.84,206,False,sourced-airroi
54133890,Da Lat,Phường 10,Tiny Wooden House wth Mountain View Garret Bedroom,villa,Tiny home,1,1.0,2,36.6,0.236,3390.0,6.6,4.94,16,False,sourced-airroi
1156140162584642299,Da Nang,Sơn Trà District,Luxury suite Beachfront Apartment; Pool; Gym,apartment,Entire condo,2,1.0,4,78.9,0.134,3381.0,8.2,4.5,10,False,sourced-airroi
1292032220280831964,Da Nang,,APT 2 Bedroom; 2WC; 100m2  - Free pick up 7N ;Pool,apartment,Private room in serviced apartment,2,1.0,4,63.6,0.167,3352.0,2.5,4.8,20,False,sourced-airroi
1151052140857402845,Da Nang,Thanh Khê District,Mercury Bright 2BR Apt •Free Breakfast •Prime Spot,apartment,Entire rental unit,2,2.0,4,70.7,0.107,3325.0,2.2,4.0,3,False,sourced-airroi
1048884145154091254,Ho Chi Minh City,District 1,Walk to Bui Vien & September 23rd Park,apartment,Entire rental unit,0,1.0,2,41.7,0.28,3319.0,12.6,4.75,28,False,sourced-airroi
935199750440246796,Ho Chi Minh City,District 7,River Panorama Luxury infinity Pool River Side 22,apartment,Entire rental unit,2,1.0,4,38.5,0.262,3314.0,4.1,4.75,4,False,sourced-airroi
848204960522584704,Da Nang,Ngũ Hành Sơn District,Lagom Boutique 1-Bedroom Apartment,apartment,Entire serviced apartment,1,1.0,2,64.2,0.191,3312.0,5.4,0.0,1,False,sourced-airroi
942334588516634306,Da Nang,Hải Châu District,New Jacuzzi 2 Beds Japanese Apt,apartment,Entire rental unit,2,2.0,4,25.4,0.704,3311.0,15.3,4.88,16,False,sourced-airroi
857172875568404751,Ho Chi Minh City,District 7,One Bed Room Apartment Ngan Ha 2,apartment,Entire rental unit,1,1.0,2,45.9,0.232,3309.0,4.1,5.0,3,False,sourced-airroi
1269856117085194310,Da Lat,,SWEET HOME VILLA Đà Lạt 3 Bedroom,villa,Entire home,3,3.0,8,52.5,0.162,3309.0,2.6,4.68,19,False,sourced-airroi
1238748767803678994,Da Nang,Sơn Trà District,Seaview Luxury Apartment 2BR in Sheraton Building,apartment,Entire rental unit,2,1.0,4,75.3,0.288,3302.0,3.7,5.0,3,False,sourced-airroi
1437750182332826277,Da Nang,,Ami Bridge Riverside Da Nang - 2BR; 2 Aisles; Cozy,apartment,Entire rental unit,2,1.0,4,21.8,0.403,3266.0,8.6,4.93,28,False,sourced-airroi
1252628943488294134,Ho Chi Minh City,,宁静致远,apartment,Entire condo,3,2.0,6,60.4,0.229,3266.0,4.2,4.85,13,False,sourced-airroi
1458009741387315182,Da Nang,,2BR Flat w/ Balcony | City | Family | My Khe Beach,apartment,Private room in serviced apartment,2,1.0,4,60.2,0.148,3243.0,1.5,0.0,1,False,sourced-airroi
48652822,Ho Chi Minh City,District 7,RIVER PANORAMA DISTRICT 7,apartment,Entire condo,2,1.0,4,34.0,0.288,3225.0,7.7,4.57,47,False,sourced-airroi
737898983373152208,Ho Chi Minh City,Binh Thanh District,3 Bed Plus Vinhome Central Park,villa,Entire rental unit,3,2.0,6,80.1,0.118,3222.0,3.4,4.88,24,False,sourced-airroi
1050715267543616817,Da Nang,Ngũ Hành Sơn District,Lucky Apartment Studio with window - 2,apartment,Private room in rental unit,1,1.0,2,15.7,0.652,3201.0,11.6,4.69,13,False,sourced-airroi
1217356785874182644,Da Lat,Phường 2,Welcome to Du Sam !,villa,Entire home,3,2.0,8,43.6,0.205,3197.0,3.0,4.75,8,False,sourced-airroi
1243950949244992360,Ho Chi Minh City,,Picturesque river view,apartment,Entire condo,3,2.0,6,50.2,0.172,3189.0,3.7,4.86,7,False,sourced-airroi
33772238,Da Lat,Phường 2,Domino-renovated central studio w balcony; kitchen,apartment,Entire rental unit,0,1.0,2,19.2,0.574,3189.0,22.3,4.76,58,False,sourced-airroi
1545754439396584457,Da Lat,,New and cheap House Thi Sach,villa,Entire home,4,3.0,10,69.2,0.118,3160.0,2.0,4.4,5,False,sourced-airroi
827980366691957219,Ho Chi Minh City,Thủ Đức,Zen Thao Dien - Cozy Studio Retreat,apartment,Entire rental unit,1,1.0,2,27.3,0.383,3158.0,4.8,4.7,30,False,sourced-airroi
43733829,Da Lat,Phường 1,Corner Apt at center; night market; walking St.,apartment,Entire rental unit,2,2.0,4,72.0,0.123,3158.0,3.2,4.69,61,False,sourced-airroi
1367169395745820256,Ho Chi Minh City,,The Peace - Luxury Phu My Hung Apartment,apartment,Entire rental unit,0,1.0,2,31.5,0.249,3151.0,4.8,4.88,17,False,sourced-airroi
7183870,Ho Chi Minh City,District 1,Balcony Lv3 Private Studio Apartment,apartment,Entire apartment,1,1.0,2,16.6,0.488,3143.0,5.0,4.58,55,False,sourced-airroi
1430427127253122218,Da Nang,,BalizaHome_Bright_Spacious 2 bedrooms apartment,villa,Entire rental unit,2,1.0,4,28.6,0.867,3137.0,14.9,4.25,8,False,sourced-airroi
711312130082251344,Da Lat,Phường 10,Charming Studio with Balcony,apartment,Room in boutique hotel,1,1.0,2,52.4,0.16,3133.0,1.6,5.0,28,False,sourced-airroi
912760317000804653,Da Nang,Thanh Khê District,Modern Studio Apt in downtown,apartment,Entire rental unit,1,1.0,2,27.7,0.299,3132.0,1.5,4.89,44,False,sourced-airroi
1013750819058391414,Da Nang,Sơn Trà District,City center- NEW LARGE apart(2) - 2BRs - 70m2,apartment,Entire rental unit,2,1.0,4,41.0,0.453,3120.0,12.2,4.64,11,False,sourced-airroi
1520933836445646827,Ho Chi Minh City,,Three bedroom in Sky garden 3,apartment,Entire rental unit,3,2.0,6,56.5,0.173,3120.0,2.8,0.0,2,False,sourced-airroi
1424252000210955379,Da Nang,,402A2 Nice One Bedroom near My Khe beach /balcony,apartment,Entire rental unit,1,1.0,2,18.5,0.463,3119.0,17.3,4.8,5,False,sourced-airroi
877853348902121477,Da Nang,Hải Châu District,Signature Studio w/Balcony 5mins to Dragon Bridge,apartment,Room in hotel,1,1.0,2,40.5,0.212,3087.0,1.3,4.78,65,False,sourced-airroi
1336917482792351274,Da Lat,,Cozy whole house,villa,Entire home,4,3.0,9,64.4,0.246,3067.0,8.6,0.0,2,False,sourced-airroi
1404726272093898248,Ho Chi Minh City,,The Quiet Elegance Apartment,apartment,Entire condo,3,2.0,6,60.4,0.211,3055.0,3.9,4.94,17,False,sourced-airroi
1081407799240988750,Da Nang,Ngũ Hành Sơn District,Nest House Homestay Da Nang 6,villa,Room in hotel,1,1.0,2,20.3,0.416,3041.0,6.0,4.77,13,False,sourced-airroi
585343352964855057,Da Lat,Phường 3,Danish-style single room - HYGGE Homestay Da Lat,villa,Room in boutique hotel,1,1.0,2,24.1,0.38,3029.0,2.2,4.85,26,False,sourced-airroi
1360803575556473538,Da Nang,,City view two bedroom,apartment,Entire rental unit,2,1.0,4,36.7,0.2,3019.0,14.6,5.0,5,False,sourced-airroi
1409187273334674706,Ho Chi Minh City,,Cozy| 1BR Garden Apt | Metro Nearby | Thao Dien,apartment,Entire serviced apartment,1,1.0,2,41.1,0.203,3004.0,3.0,4.82,28,False,sourced-airroi
1279341956998439779,Da Nang,Ngũ Hành Sơn District,HSuites | Enchanting Apartment Near the Beach,apartment,Entire rental unit,1,1.0,2,22.0,0.618,3000.0,10.5,4.67,6,False,sourced-airroi
1314236659635374958,Ho Chi Minh City,Thủ Đức,Thao Dien 3BR Luxury Haven | Gym & Family-Friendly,apartment,Entire rental unit,3,2.0,8,51.9,0.154,2997.0,3.3,4.64,11,False,sourced-airroi
1494670102950108389,Da Nang,,New 1BedRoom - Big room in Quiet Area; Cozy,apartment,Entire rental unit,1,1.0,2,17.0,0.433,2951.0,14.4,4.6,10,False,sourced-airroi
28647501,Da Nang,Hải Châu District,Apt 2BR/large dining table/Dragon walkable,apartment,Entire rental unit,2,2.0,3,42.8,0.207,2936.0,2.5,5.0,3,False,sourced-airroi
23556578,Da Lat,Phường 4,Farm'ily Farmstay - bungalow 2 with beautiful view,villa,Farm stay,2,1.0,4,32.1,0.23,2898.0,2.5,4.79,182,False,sourced-airroi
1262109607599496005,Ho Chi Minh City,District 7,Stylish Living wth Balcony Space,apartment,Entire rental unit,1,1.0,2,40.9,0.231,2896.0,10.7,4.86,7,False,sourced-airroi
37057813,Ho Chi Minh City,Thủ Đức,Luxury Sun Avenue Apartment,apartment,Entire rental unit,2,1.0,4,39.6,0.242,2890.0,13.0,4.82,55,False,sourced-airroi
45693344,Ho Chi Minh City,District 4,Tresor  Rose Home in center,villa,Entire condo,2,1.0,4,49.8,0.175,2885.0,5.1,4.5,20,False,sourced-airroi
867810628260133757,Da Nang,Ngũ Hành Sơn District,AT38 B3-04  R2.2 - OceanSight Peaceful; big window,apartment,Entire rental unit,1,1.0,2,19.8,0.63,2884.0,18.5,4.9,21,False,sourced-airroi
1558550182348421824,Da Lat,,Deluxe Signature 302 - Lake/ City View,villa,Private room in earthen home,1,1.0,2,52.0,0.153,2852.0,2.5,0.0,1,False,sourced-airroi
1490387947966308965,Da Lat,,cozy tiny house nature 2 people,villa,Tiny home,1,1.0,2,19.1,0.455,2847.0,22.0,5.0,7,False,sourced-airroi
40740766,Da Nang,Sơn Trà District,301-Apt 301 beautiful beach,apartment,Private room in rental unit,1,1.0,2,36.4,0.195,2843.0,7.1,4.74,19,False,sourced-airroi
1487488521525361789,Da Nang,,New Big Room With Big Window In Quiet Area; Cozy,apartment,Entire rental unit,1,1.0,2,17.2,0.45,2773.0,10.9,4.72,18,False,sourced-airroi
1180470868151588170,Da Nang,Hải Châu District,Theme Room Studio at Central/5min to Han Market,apartment,Private room in rental unit,0,1.0,2,32.0,0.227,2770.0,1.5,4.41,17,False,sourced-airroi
1230315099486601495,Ho Chi Minh City,Binh Thanh District,AURA apartment – 5m to Landmark 81,apartment,Entire rental unit,2,1.0,4,47.9,0.293,2753.0,7.5,4.71,17,False,sourced-airroi
1547709453598967536,Ho Chi Minh City,,Mono Room - Golden King Tower,apartment,Entire rental unit,0,1.0,2,37.1,0.223,2752.0,3.2,4.91,11,False,sourced-airroi
25688940,Ho Chi Minh City,District 7,Citihouse 02 bedrooms,villa,Private room in rental unit,2,1.0,4,54.9,0.143,2742.0,17.3,4.42,12,False,sourced-airroi
1354084212665054112,Da Nang,,BXP - Spacious Apt. with City View,apartment,Private room in serviced apartment,1,1.0,2,24.5,0.69,2693.0,12.1,5.0,4,False,sourced-airroi
933578084990058580,Da Lat,Phường 9,Tiny House,villa,Entire home,1,1.0,2,26.5,0.295,2673.0,3.3,4.72,32,False,sourced-airroi
980910623118362781,Da Lat,Phường 4,Villa Alley Dalat,villa,Entire home,3,3.0,7,41.4,0.261,2655.0,2.8,4.4,10,False,sourced-airroi
913430498689160292,Da Lat,Phường 9,motngoinhadalat,villa,Private room in home,2,1.0,4,72.0,0.101,2650.0,2.6,4.73,15,False,sourced-airroi
1499727894898422219,Ho Chi Minh City,,Cozy & Lovely 2 Brs Apt - Wonderfull Free Pool-Gym,apartment,Entire rental unit,2,1.0,3,43.9,0.164,2639.0,5.0,4.5,6,False,sourced-airroi
856873891394124890,Da Nang,Hải Châu District,POTA| Deluxe Balcony Room| City Center| Ensuite,apartment,Room in hotel,1,1.0,2,19.4,0.354,2637.0,2.4,4.77,22,False,sourced-airroi
1555548237664377674,Ho Chi Minh City,,NU Japan Town D1 | Urban Nook | Petite Studio,apartment,Entire rental unit,1,1.0,2,31.8,0.242,2567.0,6.6,4.78,18,False,sourced-airroi
47985302,Ho Chi Minh City,District 7,Nice Apt with full serviced at Phu My Hung,apartment,Entire serviced apartment,1,1.0,2,28.8,0.395,2566.0,11.5,4.86,69,False,sourced-airroi
973503041667551495,Ho Chi Minh City,District 3,1 bedroom + sofa bed close to park,apartment,Entire rental unit,1,1.0,2,60.6,0.104,2548.0,6.3,4.89,18,False,sourced-airroi
1539129085132658255,Da Nang,,Cozy 2 Bedroom Apartment In Hai Chau ※,apartment,Entire rental unit,2,1.0,4,26.1,0.357,2537.0,13.9,5.0,3,False,sourced-airroi
1508411689519305260,Da Nang,,Casita- Duplex Suite- 2 Bedroom near Beach,apartment,Entire rental unit,2,1.0,4,51.4,0.178,2528.0,5.4,0.0,2,False,sourced-airroi
770696326112016630,Ho Chi Minh City,District 7,Penthouse Apartment in PMH,villa,Entire loft,1,1.0,2,57.3,0.156,2527.0,4.1,4.82,11,False,sourced-airroi
1236729025422859780,Da Nang,Thanh Khê District,Entired 2-BDR condo; city center & Bay view,apartment,Entire rental unit,2,2.0,5,39.6,0.18,2508.0,7.2,4.72,18,False,sourced-airroi
843175024404503427,Ho Chi Minh City,Binh Thanh District,CHIP; Daily Towel Replacement; Landmark Plus 1 BR; 1 Bedroom azt,apartment,Entire rental unit,1,1.0,2,65.7,0.107,2497.0,2.8,5.0,8,False,sourced-airroi
1211560579602760014,Da Nang,,Ami Foreign Center DaNang - Vintage; Large Balcony,apartment,Entire rental unit,1,1.0,2,22.3,0.367,2476.0,15.4,4.82,11,False,sourced-airroi
876543669489680892,Da Nang,Hải Châu District,Deluxe Studio with Pool/5mins to Dragon Bridge.,apartment,Room in hotel,1,1.0,2,41.2,0.159,2464.0,1.9,0.0,1,False,sourced-airroi
1445457245039816610,Da Nang,,My Khe Q 2 Bedroom Apartment Retreat-100m to Beach,apartment,Entire rental unit,2,1.0,4,36.1,0.195,2458.0,1.9,4.93,15,False,sourced-airroi
1204830275023027736,Da Nang,Ngũ Hành Sơn District,Luxury Room With Window-Outdoor Pool- Danang Beach,apartment,Room in hotel,1,1.0,2,24.8,0.621,2449.0,2.8,4.73,11,False,sourced-airroi
1485285762788923054,Ho Chi Minh City,,MG Daisy - Wabi Sabi 2 @Ben Thanh,apartment,Entire rental unit,0,1.0,2,19.8,0.285,2434.0,1.6,4.47,133,False,sourced-airroi
1151011054344564294,Da Nang,Thanh Khê District,Mercury Hideout• KingBed• FreeBreakfast •PrimeSpot,apartment,Room in hotel,1,1.0,2,23.9,0.27,2433.0,2.3,4.45,20,False,sourced-airroi
1553288687944256154,Ho Chi Minh City,,2BR Landmark 81 View • Japanese Quarter 2; Saigon,apartment,Entire rental unit,2,1.0,4,47.1,0.143,2426.0,3.7,4.79,19,False,sourced-airroi
1368505730583821221,Ho Chi Minh City,,Free Pickup / Balcony / Central Saigon / Ben Thanh,apartment,Entire rental unit,2,1.0,4,58.2,0.123,2423.0,2.8,4.63,16,False,sourced-airroi
823054709410539297,Da Nang,Hải Châu District,Spacious Home Near Han River,villa,Entire home,3,2.0,8,22.2,0.304,2399.0,7.8,4.8,40,False,sourced-airroi
1356457397472030053,Da Lat,,Cozy room at heart of Dalat,apartment,Room in hotel,1,1.0,2,25.7,0.445,2392.0,1.5,4.83,29,False,sourced-airroi
